City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Marystown,CA,47.1666,-55.1483,35.01,88,100,7.0,overcast clouds
350,Genhe,CN,50.7833,121.5167,31.41,90,100,9.91,light snow
351,Palauig,PH,15.435,119.9045,85.68,50,54,5.19,broken clouds
352,Changde,CN,29.0464,111.6783,53.26,89,100,8.14,light rain
353,Novikovo,RU,51.1537,37.8879,43.61,76,71,8.97,broken clouds
354,Shalakusha,RU,62.2247,40.2539,30.04,95,100,3.11,overcast clouds
355,Nouadhibou,MR,20.931,-17.0347,66.2,77,100,17.27,sand
356,Beidao,CN,34.5686,105.8933,44.62,91,100,5.28,overcast clouds
357,Ketchikan,US,55.3422,-131.6461,35.6,93,90,11.5,light snow
358,Kulu,TR,39.0951,33.0799,37.08,83,42,6.33,scattered clouds
359,Agucadoura,PT,41.4318,-8.7804,57.2,100,75,3.44,broken clouds
360,Jutai,BR,-5.1833,-68.9,73.31,96,45,2.06,scattered clouds
361,Jacksonville,US,30.3322,-81.6556,57.2,32,1,10.36,clear sky
362,Mapimi,MX,25.8167,-103.85,71.6,37,75,6.71,broken clouds
363,Rundu,NA,-17.9333,19.7667,66.18,65,100,5.08,overcast clouds
364,Nyimba,ZM,-14.5566,30.8149,60.44,94,5,2.59,clear sky
365,Serebryansk,KZ,49.6925,83.2892,19.4,86,89,2.24,overcast clouds
366,Goundam,ML,16.4145,-3.6708,77.45,8,100,7.34,overcast clouds
367,Kulhudhuffushi,MV,6.6221,73.07,83.37,76,100,10.71,overcast clouds
368,Mlonggo,ID,-6.5333,110.7,84.2,74,20,5.79,few clouds
369,Luwuk,ID,-0.9516,122.7875,83.52,74,100,0.96,overcast clouds
370,Siguiri,GN,11.6667,-9.5,80.64,14,0,3.11,clear sky
371,Tautira,PF,-17.7333,-149.15,86.0,70,40,10.36,scattered clouds
372,Cabedelo,BR,-6.9811,-34.8339,78.8,89,20,4.61,few clouds
373,Ugoofaaru,MV,5.6667,73.0,83.37,75,100,11.79,overcast clouds
374,Airai,TL,-8.9266,125.4092,65.44,89,100,3.11,overcast clouds
375,Whitianga,NZ,-36.8333,175.7,71.01,67,0,11.99,clear sky
376,Ocala,US,29.1872,-82.1401,55.99,50,1,8.05,clear sky
377,Marzuq,YE,14.4,46.4667,66.42,17,14,3.98,few clouds
378,Saurimo,AO,-9.6608,20.3916,64.9,96,100,2.48,light rain
379,Alice Springs,AU,-23.7,133.8833,87.01,32,0,10.36,clear sky
380,Altay,CN,47.8667,88.1167,29.12,49,0,5.12,clear sky
381,Alexandria,EG,31.2156,29.9553,57.2,58,40,11.5,scattered clouds
382,Poum,NC,-20.2333,164.0167,78.71,76,100,15.08,moderate rain
383,Bell Ville,AR,-32.6259,-62.6887,64.99,75,1,1.99,clear sky
384,Kavieng,PG,-2.5744,150.7967,84.45,74,93,9.13,light rain
385,Sao Filipe,CV,14.8961,-24.4956,71.83,77,34,9.86,scattered clouds
386,Vardo,NO,70.3705,31.1107,32.02,82,100,5.79,overcast clouds
387,Sambava,MG,-14.2667,50.1667,75.7,90,98,10.96,light rain
388,Biak,ID,-0.9131,122.8766,81.97,74,100,2.21,overcast clouds
389,Sackville,CA,45.9188,-64.3846,52.0,100,100,8.05,overcast clouds
390,Ganzhou,CN,28.8184,115.4327,63.0,89,100,3.0,light rain
391,Libreville,GA,0.3925,9.4537,80.6,94,40,4.61,scattered clouds
392,Zhuanghe,CN,39.7008,122.9911,51.22,59,100,4.94,overcast clouds
393,Petrolina,BR,-9.3986,-40.5008,75.2,94,0,2.3,moderate rain
394,Dhandhuka,IN,22.3667,71.9833,79.95,32,0,3.27,clear sky
395,Rio Claro,BR,-22.4114,-47.5614,66.99,77,0,10.36,clear sky
396,Saint-Augustin,CA,51.226,-58.6502,33.78,96,100,13.49,overcast clouds
397,Shimoda,JP,34.6667,138.95,64.4,63,20,23.02,few clouds
398,Lianzhou,CN,24.7811,112.3825,77.05,76,94,1.36,overcast clouds
399,Vetlanda,SE,57.4289,15.0776,32.0,93,23,4.61,few clouds
400,Bykovo,RU,55.6361,38.0803,36.0,100,90,6.71,moderate rain
401,Hamilton,US,39.1834,-84.5333,34.0,60,75,10.36,broken clouds
402,Omsukchan,RU,62.5333,155.8,9.23,80,100,8.14,overcast clouds
403,Pemba,MZ,-12.974,40.5178,75.2,88,20,11.5,few clouds
404,Yarim,YE,14.298,44.3779,52.61,42,27,2.62,scattered clouds
405,Makakilo City,US,21.3469,-158.0858,82.4,51,20,10.36,few clouds
406,Bosaso,SO,11.2842,49.1816,78.98,47,32,6.44,scattered clouds
407,Torres,BR,-29.3353,-49.7269,67.51,74,86,3.18,overcast clouds
408,Shingu,JP,33.7333,135.9833,68.0,49,75,12.66,broken clouds
409,Khor,RU,47.8861,134.9464,46.72,60,100,8.03,overcast clouds
410,Comodoro Rivadavia,AR,-45.8667,-67.5,59.0,88,0,1.14,clear sky
411,San Pedro,PH,14.35,121.0167,89.6,48,20,10.36,few clouds
412,Nargana,PA,9.4428,-78.5906,79.95,85,80,15.17,broken clouds
413,Shenjiamen,CN,29.9576,122.298,60.46,93,100,6.76,overcast clouds
414,Kaz,RU,52.9113,87.3105,25.77,83,45,2.68,scattered clouds
415,Altamira,BR,-3.2033,-52.2064,77.0,94,0,2.3,clear sky
416,Hambantota,LK,6.1241,81.1185,78.8,100,40,1.14,scattered clouds
417,Male,MV,4.1748,73.5089,82.4,89,75,9.22,broken clouds
418,Zadonsk,RU,52.3904,38.9261,39.2,70,0,4.47,clear sky
419,Makat,KZ,47.6469,53.3463,38.35,73,80,17.76,broken clouds
420,Tilichiki,RU,60.4667,166.1,30.96,99,100,3.24,snow
421,Vakhrushev,RU,48.9833,142.9667,35.22,82,13,2.59,few clouds
422,Alamosa,US,37.4695,-105.87,50.0,16,1,11.5,clear sky
423,Half Moon Bay,US,37.4636,-122.4286,73.4,47,1,9.22,clear sky
424,Lembeni,TZ,-3.7833,37.6167,66.18,93,97,5.35,overcast clouds
425,Pavino,RU,59.1139,46.1414,30.99,95,100,4.88,overcast clouds
426,Kavaratti,IN,10.5669,72.642,82.96,66,50,12.03,scattered clouds
427,Muroto,JP,33.2833,134.15,69.8,60,75,14.97,broken clouds
428,Fare,PF,-16.7,-151.0167,82.89,68,100,8.57,overcast clouds
429,Muzhi,RU,65.3667,64.6667,24.19,98,100,3.04,overcast clouds
430,Vestmannaeyjar,IS,63.4427,-20.2734,41.47,75,34,16.37,scattered clouds
431,Escarcega,MX,18.6089,-90.7454,78.48,68,67,6.73,broken clouds
432,Ayagoz,KZ,47.9714,80.4392,30.97,63,42,9.04,scattered clouds
433,Port Lincoln,AU,-34.7333,135.8667,81.14,37,0,6.85,clear sky
434,Mawlaik,MM,23.6333,94.4167,83.86,36,0,1.21,clear sky
435,Manaure,CO,11.7751,-72.4445,79.03,75,100,17.54,overcast clouds
436,Nianzishan,CN,47.5167,122.8833,55.11,52,100,20.65,overcast clouds
437,Yar-Sale,RU,66.8333,70.8333,20.43,94,100,6.46,overcast clouds
438,Tengzhou,CN,35.0771,117.1518,52.12,86,100,3.04,overcast clouds
439,Flin Flon,CA,54.7682,-101.865,35.28,99,100,6.78,overcast clouds
440,Dingle,PH,10.9995,122.6711,84.4,59,100,14.2,overcast clouds
441,Kununurra,AU,-15.7667,128.7333,91.4,43,74,13.8,broken clouds
442,Lamba,PH,6.3597,124.8122,87.8,66,40,6.91,scattered clouds
443,Olafsvik,IS,64.8945,-23.7142,39.63,79,88,13.49,overcast clouds
444,Bratsk,RU,56.1325,101.6142,24.8,86,75,11.18,light snow
445,Tullow,IE,52.8003,-6.7369,42.01,92,5,7.0,clear sky
446,Sisimiut,GL,66.9395,-53.6735,18.88,85,100,26.19,light snow
447,Majene,ID,-3.5403,118.9707,80.71,85,100,13.13,light rain
448,Vanimo,PG,-2.6741,141.3028,80.44,84,95,2.53,overcast clouds
449,Truth Or Consequences,US,33.1284,-107.2528,62.6,17,1,6.91,clear sky
450,Fort Nelson,CA,58.8053,-122.7002,39.2,33,75,5.75,broken clouds
451,Cedar City,US,37.6775,-113.0619,60.8,11,1,5.75,clear sky
452,Semey,KZ,50.4111,80.2275,24.8,86,0,4.47,clear sky
453,Henties Bay,NA,-22.116,14.2845,64.0,88,98,1.99,overcast clouds
454,Fairbanks,US,64.8378,-147.7164,10.0,72,90,9.22,haze
455,Hirara,JP,24.8,125.2833,80.6,83,40,12.66,scattered clouds
456,Samarai,PG,-10.6167,150.6667,80.74,81,100,9.6,moderate rain
457,Sobolevo,RU,54.4299,31.8996,35.26,93,100,10.71,overcast clouds
458,San Cristobal,VE,7.7669,-72.225,78.8,83,40,4.61,scattered clouds
459,Paoua,CF,7.2427,16.4406,71.65,22,94,4.61,overcast clouds
460,Herat,AF,34.5,62.0,46.4,49,0,2.3,clear sky
461,Espeland,NO,60.3833,5.4667,41.0,93,75,4.61,broken clouds
462,Ixtapa,MX,20.7,-105.2,75.0,83,1,5.75,clear sky
463,Sangar,RU,63.9242,127.4739,9.52,94,100,13.42,snow
464,Nueva Loja,EC,0.0847,-76.8828,70.39,97,78,1.05,broken clouds
465,Nhulunbuy,AU,-12.2333,136.7667,87.8,66,40,19.57,scattered clouds
466,Buala,SB,-8.145,159.5921,86.07,65,12,4.43,few clouds
467,Caucaia,BR,-3.7361,-38.6531,82.0,83,20,8.05,few clouds
468,Macapa,BR,0.0389,-51.0664,82.4,94,100,4.61,overcast clouds
469,Baykit,RU,61.67,96.37,11.97,91,100,3.15,light snow
470,Acarau,BR,-2.8856,-40.12,76.82,83,18,10.18,few clouds
471,Labuhan,ID,-6.8844,112.2051,79.74,80,100,7.58,overcast clouds
472,San Martino Buon Albergo,IT,45.4217,11.0969,57.0,81,20,3.44,few clouds
473,Lata,PT,40.1629,-8.3327,57.99,94,90,2.3,overcast clouds
474,Phuket,TH,8.0,98.25,86.0,74,20,12.66,few clouds
475,Coahuayana,MX,18.7333,-103.6833,73.47,81,0,0.43,clear sky
476,Rakhiv,UA,48.0526,24.2009,50.0,93,75,4.61,broken clouds
477,Aksarayskiy,RU,46.7924,48.0119,48.2,40,40,13.42,scattered clouds
478,Camacha,PT,33.0833,-16.3333,60.8,82,20,4.61,few clouds
479,Ossora,RU,59.2353,163.0719,33.67,97,100,1.88,overcast clouds
480,Lentvaris,LT,54.65,25.05,32.0,93,0,8.05,clear sky
481,Wucheng,CN,29.6008,118.175,67.19,90,99,2.15,overcast clouds
482,Havoysund,NO,70.9963,24.6622,26.6,86,75,6.71,broken clouds
483,Odweyne,SO,9.4092,45.064,68.95,32,0,6.85,clear sky
484,Shubarshi,KZ,48.5872,57.1869,22.19,87,7,8.57,clear sky
485,Noumea,NC,-22.2763,166.4572,78.8,73,0,17.27,clear sky
486,Sakakah,SA,29.9697,40.2064,57.2,33,0,9.22,clear sky
487,Banposh,IN,22.25,84.8,80.51,5,0,3.06,clear sky
488,Rabat,MA,33.9911,-6.8401,59.0,100,40,4.41,scattered clouds
489,Walvis Bay,NA,-22.9575,14.5053,68.0,68,12,2.3,few clouds
490,Devils Lake,US,48.1128,-98.8651,48.2,34,1,21.85,clear sky
491,Sibolga,ID,1.7427,98.7792,82.33,70,63,2.28,broken clouds
492,Chara,RU,56.9064,118.2631,15.13,49,61,1.19,broken clouds
493,Honningsvag,NO,70.9821,25.9704,32.13,83,100,4.59,overcast clouds
494,Terrace Bay,CA,48.7834,-87.1,23.0,68,2,2.3,clear sky
495,Alenquer,BR,-1.9417,-54.7383,75.2,100,75,4.61,broken clouds
496,Chicama,PE,-7.8447,-79.1469,72.37,78,97,6.04,overcast clouds
497,Veraval,IN,20.9,70.3667,77.04,68,54,6.8,broken clouds
498,Atherton,GB,53.5237,-2.4935,37.99,71,4,4.61,clear sky
499,Petatlan,MX,17.5167,-101.2667,76.86,65,0,3.4,clear sky
500,Port Augusta,AU,-32.5,137.7667,89.6,19,0,10.36,clear sky
501,Bad Bevensen,DE,53.0833,10.5833,39.2,81,42,6.91,scattered clouds
502,Te Anau,NZ,-45.4167,167.7167,58.23,49,28,5.48,scattered clouds
503,Pyapon,MM,16.2833,95.6833,81.77,70,99,8.19,overcast clouds
504,Kalmunai,LK,7.4167,81.8167,79.29,77,37,3.62,scattered clouds
505,Southbridge,US,42.0751,-72.0334,35.01,60,6,7.0,clear sky
506,Kuandian,CN,40.7286,124.7847,60.73,25,100,7.83,overcast clouds
507,Ciudad Bolivar,VE,8.1222,-63.5497,80.29,62,87,14.12,overcast clouds
508,Alofi,NU,-19.0595,-169.9187,82.4,78,40,8.05,scattered clouds
509,Plastun,RU,44.7561,136.2939,48.07,45,100,5.01,overcast clouds
510,Tupik,RU,54.4253,119.9327,26.22,70,52,11.72,broken clouds
511,Dorado,PR,18.4588,-66.2677,73.0,84,2,8.59,clear sky
512,Diamantino,BR,-14.4086,-56.4461,75.06,83,100,0.81,overcast clouds
513,Miandrivazo,MG,-19.5167,45.4667,75.72,80,4,3.33,clear sky
514,Mecca,SA,21.4267,39.8261,74.03,42,99,6.02,overcast clouds
515,Chissamba,AO,-12.1667,17.3333,62.55,99,100,1.28,light rain
516,San Jose,US,37.3394,-121.895,75.2,23,1,13.8,clear sky
517,Minador Do Negrao,BR,-9.3053,-36.8647,74.57,79,8,6.67,clear sky
518,Delijan,IR,33.9905,50.6838,59.79,41,100,5.97,overcast clouds
519,Lincoln,US,40.8,-96.667,50.0,29,1,18.41,clear sky
520,Wewak,PG,-3.5534,143.6268,82.29,79,92,4.21,overcast clouds
521,Peniche,PT,39.3558,-9.3811,57.99,93,0,3.0,clear sky
522,Peqin,AL,41.0461,19.7511,44.6,87,75,4.61,broken clouds
523,Conceicao Do Araguaia,BR,-8.2578,-49.2647,74.73,93,100,3.89,overcast clouds
524,Umm Kaddadah,SD,13.6017,26.6876,72.19,14,5,19.66,clear sky
525,Raikot,IN,30.65,75.6,63.75,12,0,5.66,clear sky
526,Castilho,BR,-20.8722,-51.4875,69.12,62,19,7.16,few clouds
527,Innisfail,AU,-17.5333,146.0333,76.19,84,58,14.34,broken clouds
528,Grand Gaube,MU,-20.0064,57.6608,75.2,100,75,1.14,light rain
529,Okhotsk,RU,59.3833,143.3,23.54,68,0,13.13,clear sky
530,Nadvoitsy,RU,63.8667,34.3167,26.11,97,69,4.43,broken clouds
531,Kamen-Rybolov,RU,44.7481,132.0403,48.69,47,100,21.12,overcast clouds
532,Krasnoselkup,RU,65.7,82.4667,13.05,93,100,17.83,light snow
533,Sao Luis Do Quitunde,BR,-9.3183,-35.5611,75.2,94,0,3.44,clear sky
534,Baturaja,ID,-4.1333,104.1667,82.08,73,92,1.7,overcast clouds
535,Port Shepstone,ZA,-30.7414,30.455,71.31,87,92,7.99,overcast clouds
536,Ocampo,MX,21.65,-101.5,48.72,81,41,21.0,scattered clouds
537,Wajir,KE,1.7471,40.0573,79.16,72,30,12.93,scattered clouds
538,Polovinnoye,RU,54.7914,65.9864,31.08,89,92,17.07,overcast clouds
539,Makushino,RU,55.2103,67.2442,30.88,91,99,16.89,overcast clouds
540,Yei,SS,4.095,30.6779,65.91,94,78,3.62,light rain
541,Karpogory,RU,64.0019,44.4451,28.6,96,100,7.11,light snow
542,Usisha,RU,42.2511,47.3928,42.8,93,40,4.47,mist
543,Kayankulam,IN,9.1833,76.5,79.21,79,24,7.0,few clouds
544,Canico,PT,32.6333,-16.85,59.0,82,20,6.91,few clouds
545,Harper,LR,4.375,-7.7169,78.31,89,68,5.88,broken clouds
546,Leningradskiy,RU,69.3833,178.4167,1.81,88,100,7.05,overcast clouds
547,Tabuk,PH,17.4189,121.4443,84.31,59,6,6.58,clear sky
548,Honiara,SB,-9.4333,159.95,85.86,70,27,5.86,scattered clouds
549,Canberra,AU,-35.2835,149.1281,80.01,33,22,6.91,few clouds
550,Saa,CM,4.3667,11.45,70.99,95,53,3.09,broken clouds
551,Aqtobe,KZ,50.2797,57.2072,15.8,86,0,6.71,clear sky
552,Fukue,JP,32.6881,128.8419,68.0,60,0,8.05,clear sky
553,Thinadhoo,MV,0.5333,72.9333,83.14,77,6,16.33,clear sky
554,Doha,QA,25.2867,51.5333,77.0,50,0,4.61,clear sky
555,Dalvik,IS,65.9702,-18.5286,41.0,60,0,21.85,clear sky
556,Les Cayes,HT,18.2,-73.75,76.59,79,27,5.48,scattered clouds
557,Qaqortoq,GL,60.7167,-46.0333,35.6,75,75,1.14,broken clouds
558,Yanam,IN,16.7333,82.2167,82.4,83,69,3.44,mist
559,Atar,MR,20.5169,-13.0499,81.01,13,56,7.67,broken clouds
560,Mugan,CN,35.9404,101.3842,33.8,74,100,5.88,overcast clouds
561,Sendafa,ET,9.15,39.0333,51.58,35,2,1.28,clear sky
562,Meulaboh,ID,4.1363,96.1285,78.13,73,99,6.2,overcast clouds
563,Nador,MA,35.174,-2.9287,60.8,72,0,4.61,clear sky
564,Gonbad-E Qabus,IR,37.25,55.1672,48.2,93,0,4.18,clear sky
565,North Bend,US,43.4065,-124.2243,52.0,87,20,13.8,few clouds
566,Kondinskoye,RU,59.6481,67.41,32.94,92,100,10.25,overcast clouds
567,Shaowu,CN,27.3409,117.4831,75.69,80,90,2.06,overcast clouds
568,Lawton,US,34.6087,-98.3903,55.99,38,1,4.61,clear sky
569,Vila Franca Do Campo,PT,37.7167,-25.4333,60.8,88,40,10.36,scattered clouds
570,Redding,US,40.5865,-122.3917,78.8,19,1,8.05,clear sky
571,Chernyshevskiy,RU,63.0128,112.4714,-5.76,85,32,7.61,scattered clouds
572,San Jose De Las Lajas,CU,22.9614,-82.1511,77.0,73,40,11.5,scattered clouds
573,Bergama,TR,39.1207,27.1805,46.4,76,20,3.8,few clouds
574,Amahai,ID,-3.3333,128.9167,85.93,67,53,2.3,broken clouds
575,Valuyki,RU,50.2035,38.1067,42.46,79,37,7.74,scattered clouds
576,Egypt Lake-Leto,US,28.0177,-82.5062,62.6,39,1,11.5,clear sky
577,Turkmenabat,TM,39.0733,63.5786,37.4,75,0,9.22,clear sky
578,Stepankovice,CZ,49.9574,18.0374,51.01,86,100,9.8,overcast clouds
579,Charters Towers,AU,-20.1,146.2667,81.27,40,1,14.92,clear sky
580,Batagay-Alyta,RU,67.8006,130.4114,1.49,86,91,2.93,overcast clouds
581,Baryatino,RU,54.3121,34.521,33.42,96,100,10.65,snow
582,Bouca,CF,6.5105,18.2733,72.5,60,66,2.26,broken clouds
583,Galesong,ID,-5.3166,119.3661,77.0,100,75,13.8,moderate rain
584,Morehead,US,37.2711,-87.1764,37.99,41,1,3.44,clear sky
585,Nantucket,US,41.2835,-70.0995,36.0,72,100,21.94,mist
586,Villamontes,BO,-21.25,-63.5,65.16,86,100,2.91,overcast clouds
587,Koslan,RU,63.4564,48.8989,29.57,95,100,6.24,overcast clouds
588,Rexburg,US,43.826,-111.7897,51.8,35,1,4.99,clear sky
589,Tigil,RU,57.8,158.6667,22.62,92,100,13.29,light snow
590,Tura,IN,25.5198,90.2201,74.73,78,56,6.17,broken clouds
591,Bichura,RU,50.5881,107.6022,34.21,51,11,3.2,few clouds
592,Wick,GB,58.4333,-3.0833,42.8,81,90,9.22,overcast clouds
593,Ambon,ID,-3.6954,128.1814,87.8,70,40,3.44,scattered clouds
594,Bandrele,YT,-12.9067,45.1914,82.4,83,99,4.61,moderate rain
595,Muros,ES,42.7762,-9.0603,59.0,95,38,1.01,light rain
596,Outlook,CA,51.5001,-107.0513,53.6,37,72,16.11,broken clouds
597,Novobirilyussy,RU,56.9514,90.6661,26.35,75,82,12.17,broken clouds
598,Bubaque,GW,11.2833,-15.8333,75.2,75,0,14.43,clear sky
599,Jiwani,PK,25.05,61.7417,79.25,55,0,8.84,clear sky
600,Grande Prairie,CA,55.1667,-118.8027,37.4,44,20,18.41,few clouds
601,Arona,ES,28.0996,-16.681,64.0,72,40,8.05,scattered clouds
602,Oga,IT,46.4631,10.347,48.0,86,20,2.3,few clouds
603,Harrisburg,US,40.2737,-76.8844,34.0,51,12,8.01,few clouds
604,Gravdal,NO,68.1214,13.5031,36.57,73,96,22.93,light rain
605,Corozal,CO,9.3151,-75.2928,80.35,75,100,9.08,overcast clouds
606,Kawalu,ID,-7.3817,108.2082,80.4,77,72,2.77,broken clouds
607,Iqaluit,CA,63.7506,-68.5145,-18.4,69,1,4.25,clear sky
608,Cururupu,BR,-1.8283,-44.8683,74.86,97,99,3.13,overcast clouds
609,Eydhafushi,MV,5.1033,73.0708,83.86,72,55,11.21,broken clouds
610,Lewiston,US,44.1003,-70.2148,32.0,74,90,10.36,snow
611,Yoichi,JP,43.2039,140.7703,55.99,43,40,11.5,scattered clouds
612,Catuday,PH,16.2923,119.8062,83.52,54,68,6.33,broken clouds
613,Tabas,IR,33.5959,56.9244,66.29,23,70,1.34,broken clouds
614,Manbij,SY,36.5281,37.9549,39.2,87,75,6.49,broken clouds
615,Soyo,AO,-6.1349,12.3689,79.63,80,100,5.39,overcast clouds
616,Xai-Xai,MZ,-25.0519,33.6442,66.18,88,0,5.06,clear sky
617,Pathein,MM,16.7833,94.7333,86.29,55,45,10.29,scattered clouds
618,Almaznyy,RU,48.0448,40.045,37.4,87,0,11.18,clear sky
619,Rudnya,RU,54.947,31.0934,33.82,94,100,6.33,overcast clouds
620,Nelson Bay,AU,-32.7167,152.15,75.2,60,40,12.66,scattered clouds
621,Collie,AU,-33.3667,116.15,69.01,74,100,5.99,overcast clouds
622,Mehamn,NO,71.0357,27.8492,26.2,94,99,2.35,overcast clouds
623,Puerto Rondon,CO,6.2805,-71.1,76.26,76,16,5.91,few clouds
624,Cravo Norte,CO,6.3017,-70.2041,82.63,58,88,7.29,overcast clouds
625,Christchurch,NZ,-43.5333,172.6333,55.99,94,75,19.57,moderate rain
626,Oussouye,SN,12.485,-16.5469,71.6,83,0,4.61,clear sky
627,Terpinnya,UA,46.9697,35.4197,41.59,72,0,5.35,clear sky
628,Angoche,MZ,-16.2325,39.9086,75.88,75,54,5.48,broken clouds
629,Odessa,UA,46.4775,30.7326,39.2,87,0,4.47,clear sky
630,Susangerd,IR,31.5608,48.1831,68.0,49,20,2.3,few clouds
631,Ahipara,NZ,-35.1667,173.1667,68.11,60,1,13.89,clear sky
632,Kamaishi,JP,39.2667,141.8833,59.0,44,75,9.22,broken clouds
633,Benjamin Constant,BR,-4.3831,-70.0311,77.0,100,0,2.3,clear sky
634,Jieshi,CN,22.8134,115.8257,84.0,74,63,1.01,broken clouds
635,Natal,BR,-5.795,-35.2094,80.6,78,40,5.75,scattered clouds
636,Pangnirtung,CA,66.1451,-65.7125,-28.46,98,99,3.98,overcast clouds
637,Zhigansk,RU,66.7697,123.3711,12.96,93,100,9.8,light snow
638,Saint-Pierre,RE,-21.3393,55.4781,77.0,69,90,10.36,overcast clouds
639,Omboue,GA,-1.5746,9.2618,76.1,91,100,5.23,light rain
640,Havre-Saint-Pierre,CA,50.2334,-63.5986,35.6,100,90,19.57,mist
641,Jurilovca,RO,44.7667,28.8667,41.0,75,9,4.61,clear sky
642,Bull Savanna,JM,17.8868,-77.5902,74.61,81,41,5.84,scattered clouds
643,Arenal,CO,8.4593,-73.9433,79.16,81,100,2.04,overcast clouds
644,Maniitsoq,GL,65.4167,-52.9,18.05,82,100,16.69,snow
645,Porto Belo,BR,-27.1578,-48.5531,73.4,64,75,6.91,broken clouds
646,Sagua De Tanamo,CU,20.5819,-75.2414,72.32,92,70,4.27,broken clouds
647,Kyren,RU,51.6828,102.1408,30.33,51,18,1.5,few clouds
648,Itarema,BR,-2.9248,-39.9167,76.46,83,21,9.15,few clouds
649,Xuddur,SO,4.1213,43.8894,73.83,82,67,11.12,broken clouds
650,Tomatlan,MX,19.9333,-105.25,71.76,68,0,3.06,clear sky
651,Wloclawek,PL,52.6482,19.0678,34.0,90,6,8.68,clear sky
652,Puerto Leguizamo,CO,-0.1934,-74.7819,72.93,96,58,1.36,broken clouds
653,Manta,EC,-0.95,-80.7333,78.8,69,20,5.01,few clouds
654,Nicoya,CR,10.1483,-85.452,80.6,57,0,24.16,clear sky
655,Brenham,US,30.1669,-96.3977,55.4,44,1,8.1,clear sky
656,Bay City,US,43.5945,-83.8889,30.2,59,1,7.54,clear sky
657,Korla,CN,41.7597,86.1469,47.53,41,25,19.15,scattered clouds
658,Ternate,ID,0.8,127.4,84.27,73,100,5.79,overcast clouds
659,Paracuru,BR,-3.41,-39.0306,82.0,73,6,20.0,clear sky
660,Resistencia,AR,-27.4606,-58.9839,66.99,82,0,3.44,clear sky
661,Flagstaff,US,35.1981,-111.6513,55.4,24,75,0.92,broken clouds
662,Novo Aripuana,BR,-5.1206,-60.3797,72.18,95,100,2.68,overcast clouds
663,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.0,48,75,15.66,broken clouds
664,Yeniseysk,RU,58.4497,92.1703,25.84,81,100,9.44,overcast clouds
665,Boo,SE,59.3333,18.2833,37.99,60,90,4.61,overcast clouds
666,Rome,US,34.257,-85.1647,44.6,36,1,10.36,clear sky
667,Columbia,US,34.0007,-81.0348,46.4,34,1,6.91,clear sky
668,Mezen,RU,65.8522,44.24,27.21,95,100,7.23,overcast clouds
669,Ambilobe,MG,-13.2,49.05,71.35,92,31,3.18,scattered clouds
670,Pemagatsel,BT,27.0319,91.4266,60.75,34,0,3.98,clear sky
671,Fredericksburg,US,38.3032,-77.4605,37.4,44,1,13.8,clear sky
